"tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner_id","winner_seed","winner_entry","winner_name","winner_hand","winner_ht","winner_ioc","winner_age","loser_id","loser_seed","loser_entry","loser_name","loser_hand","loser_ht","loser_ioc","loser_age","score","best_of","round","minutes","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","winner_rank","winner_rank_points","loser_rank","loser_rank_points","tourney_month"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,299,"111442","0","","Jordan Thompson","R","183","AUS","29.1","208014","0","LL","Rinky Hijikata","U","0","AUS","22.2","7-6(5) 6-3","3","SF",116,4,0,68,39,31,21,11,1,1,3,1,76,44,30,20,10,1,2,"103",593,"133",449,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,298,"134868","6","","Tallon Griekspoor","R","188","NED","26.9","200325","0","","Emil Ruusuvuori","R","188","FIN","24.1","6-4 7-5","3","SF",88,9,2,64,38,33,15,11,4,4,12,2,60,35,29,14,11,4,6,"38",1024,"42",956,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,297,"111442","0","","Jordan Thompson","R","183","AUS","29.1","105173","0","","Adrian Mannarino","L","183","FRA","34.9","5-7 7-6(2) 6-2","3","QF",152,12,1,85,48,37,28,16,0,2,4,6,108,64,43,24,16,6,9,"103",593,"52",847,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,296,"208014","0","LL","Rinky Hijikata","U","0","AUS","22.2","111456","0","","Mackenzie Mcdonald","R","178","USA","28.1","5-7 6-3 6-1","3","QF",134,5,2,91,54,40,18,14,7,9,8,4,86,52,29,18,14,4,9,"133",449,"68",765,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,295,"134868","6","","Tallon Griekspoor","R","188","NED","26.9","200282","4","","Alex De Minaur","R","183","AUS","24.3","4-6 6-3 6-4","3","QF",110,14,4,99,67,53,14,15,13,14,8,1,69,40,33,19,14,1,3,"38",1024,"18",1905,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,294,"200325","0","","Emil Ruusuvuori","R","188","FIN","24.1","206173","2","","Jannik Sinner","R","188","ITA","21.8","6-3 6-4","3","QF",80,2,3,52,29,29,11,10,0,0,3,1,57,38,24,10,9,2,4,"42",956,"9",3300,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,293,"105173","0","","Adrian Mannarino","L","183","FRA","34.9","106421","1","","Daniil Medvedev","R","198","RUS","27.3","4-6 6-4 6-2","3","R16",119,1,1,78,42,26,26,14,4,7,8,5,77,45,32,15,14,1,6,"52",847,"3",6100,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,292,"111442","0","","Jordan Thompson","R","183","AUS","29.1","105683","0","PR","Milos Raonic","R","196","CAN","32.4","7-6(4) 6-1","3","R16",92,5,0,60,41,35,13,10,2,2,9,8,69,44,30,12,9,2,4,"103",593,"0",0,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,291,"111456","0","","Mackenzie Mcdonald","R","178","USA","28.1","106432","3","","Borna Coric","R","188","CRO","26.5","6-4 6-4","3","R16",86,4,0,55,33,27,14,10,1,1,5,7,63,36,27,10,10,4,6,"68",765,"15",2430,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,290,"208014","0","LL","Rinky Hijikata","U","0","AUS","22.2","144817","0","","Marc Andrea Huesler","L","196","SUI","26.9","2-6 7-5 6-3","3","R16",122,2,4,81,49,40,19,15,2,4,12,5,94,52,36,25,14,8,10,"133",449,"82",704,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,289,"134868","6","","Tallon Griekspoor","R","188","NED","26.9","200615","0","","Alexei Popyrin","R","196","AUS","23.8","6-3 6-2","3","R16",60,5,1,46,25,20,16,9,0,0,5,0,41,20,16,9,8,0,3,"38",1024,"90",662,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,288,"200282","4","","Alex De Minaur","R","183","AUS","24.3","111513","0","","Laslo Djere","R","188","SRB","28","6-1 6-7(5) 6-3","3","R16",131,7,6,104,63,46,25,15,5,5,7,1,90,56,39,17,13,5,8,"18",1905,"60",810,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,287,"200325","0","","Emil Ruusuvuori","R","188","FIN","24.1","200005","7","","Ugo Humbert","L","188","FRA","24.9","6-2 6-7(6) 6-4","3","R16",156,8,2,103,71,50,19,15,7,8,7,6,100,56,42,21,15,4,8,"42",956,"36",1061,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,286,"206173","2","","Jannik Sinner","R","188","ITA","21.8","122330","0","","Alexander Bublik","R","196","KAZ","25.9","6-4 6-2","3","R16",83,8,0,49,32,27,10,9,1,1,9,6,77,45,29,13,9,9,12,"9",3300,"47",880,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,284,"105173","0","","Adrian Mannarino","L","183","FRA","34.9","209950","0","Q","Arthur Fils","R","185","FRA","18.9","7-6(1) 6-4","3","R32",100,5,6,74,42,34,19,11,4,4,11,4,72,42,34,13,11,1,2,"52",847,"66",790,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,283,"111442","0","","Jordan Thompson","R","183","AUS","29.1","208659","0","Q","Giovanni Mpetshi Perricard","R","0","FRA","19.9","6-4 7-6(3)","3","R32",97,4,1,68,42,34,16,11,2,2,14,4,73,45,37,12,11,3,4,"103",593,"233",248,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,282,"105683","0","PR","Milos Raonic","R","196","CAN","32.4","200175","5","","Miomir Kecmanovic","R","183","SRB","23.7","6-3 6-4","3","R32",84,15,7,57,37,34,8,10,4,5,4,1,74,49,32,11,9,7,10,"0",0,"39",985,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,280,"111456","0","","Mackenzie Mcdonald","R","178","USA","28.1","125802","0","","Ilya Ivashka","R","193","BLR","29.2","6-4 6-3","3","R32",81,5,1,62,43,29,13,10,6,7,5,4,56,27,20,13,9,3,6,"68",765,"87",672,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,279,"208014","0","LL","Rinky Hijikata","U","0","AUS","22.2","133835","0","WC","Gijs Brouwer","L","0","NED","27.2","6-7(5) 6-3 6-2","3","R32",138,8,0,112,69,51,23,15,4,5,12,7,99,68,47,11,14,5,9,"133",449,"145",413,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,278,"144817","0","","Marc Andrea Huesler","L","196","SUI","26.9","202195","8","","Maxime Cressy","R","198","USA","26","6-2 7-6(2)","3","R32",99,6,2,60,31,23,20,10,4,5,10,14,78,44,30,13,10,4,7,"82",704,"40",975,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,277,"134868","6","","Tallon Griekspoor","R","188","NED","26.9","144707","0","","Mikael Ymer","R","183","SWE","24.7","6-2 3-6 6-3","3","R32",107,8,1,74,53,39,14,13,0,1,5,4,98,68,41,15,13,7,10,"38",1024,"62",796,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,276,"200615","0","","Alexei Popyrin","R","196","AUS","23.8","126239","0","WC","Arthur Rinderknech","R","196","FRA","27.8","6-3 7-6(6)","3","R32",85,8,2,62,40,35,17,11,1,1,7,3,62,41,37,8,10,3,4,"90",662,"85",681,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,275,"111513","0","","Laslo Djere","R","188","SRB","28","105575","0","Q","Ricardas Berankis","R","175","LTU","32.9","6-4 6-2","3","R32",81,6,6,58,35,27,13,9,1,1,5,3,66,39,26,11,9,2,5,"60",810,"212",271,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,273,"200005","7","","Ugo Humbert","L","188","FRA","24.9","106186","0","","Jason Kubler","R","178","AUS","30","6-4 6-2","3","R32",83,11,4,49,28,22,15,9,1,1,5,3,67,37,25,14,9,5,8,"36",1061,"97",627,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,272,"200325","0","","Emil Ruusuvuori","R","188","FIN","24.1","206909","0","","Brandon Nakashima","R","185","USA","21.8","6-3 3-6 6-3","3","R32",120,13,6,87,46,36,23,14,5,6,1,3,67,43,32,15,13,3,5,"42",956,"54",842,"06"
"2023-0440","s Hertogenbosch","Grass","32","A",2023-06-12,271,"122330","0","","Alexander Bublik","R","196","KAZ","25.9","105676","0","Q","David Goffin","R","180","BEL","32.5","7-5 7-5","3","R32",97,8,8,78,35,28,23,12,3,5,1,3,69,39,27,13,12,4,8,"47",880,"126",490,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,300,"126207","3","","Frances Tiafoe","R","188","USA","25.3","105526","0","","Jan Lennard Struff","R","193","GER","33.1","4-6 7-6(1) 7-6(8)","3","F",129,13,2,98,59,49,28,17,0,1,28,8,117,72,57,24,17,3,3,"12",2835,"24",1437,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,299,"105526","0","","Jan Lennard Struff","R","193","GER","33.1","128034","4","","Hubert Hurkacz","R","196","POL","26.3","3-6 6-3 6-3","3","SF",86,11,4,66,44,36,14,13,1,2,21,0,81,60,45,9,14,2,5,"24",1437,"14",2435,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,298,"126207","3","","Frances Tiafoe","R","188","USA","25.3","105916","0","Q","Marton Fucsovics","R","188","HUN","31.3","6-3 7-6(11)","3","SF",95,3,4,77,41,36,19,11,0,0,14,2,68,39,30,18,10,1,2,"12",2835,"86",675,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,297,"105526","0","","Jan Lennard Struff","R","193","GER","33.1","104755","0","","Richard Gasquet","R","185","FRA","36.9","6-4 7-5","3","QF",74,18,2,59,35,32,14,11,1,1,7,4,64,35,24,19,11,3,5,"24",1437,"55",840,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,296,"128034","4","","Hubert Hurkacz","R","196","POL","26.3","106331","0","","Christopher Oconnell","R","183","AUS","29","6-4 6-4","3","QF",86,16,0,53,34,31,10,10,0,0,5,1,73,39,29,15,10,6,8,"14",2435,"74",731,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,295,"126207","3","","Frances Tiafoe","R","188","USA","25.3","207518","6","","Lorenzo Musetti","R","185","ITA","21.2","6-7(6) 7-6(4) 6-2","3","QF",161,10,4,110,64,50,21,16,3,6,17,7,117,68,53,18,16,4,9,"12",2835,"17",2095,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,294,"105916","0","Q","Marton Fucsovics","R","188","HUN","31.3","126203","2","","Taylor Fritz","R","193","USA","25.6","6-4 7-5","3","QF",100,4,6,74,43,36,15,11,1,1,8,3,79,50,36,13,11,6,8,"86",675,"8",3515,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,293,"104755","0","","Richard Gasquet","R","185","FRA","36.9","126774","1","","Stefanos Tsitsipas","R","193","GRE","24.8","7-6(8) 2-6 7-5","3","R16",137,5,6,97,54,44,22,16,2,5,19,4,112,70,53,22,16,8,10,"55",840,"5",4920,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,292,"105526","0","","Jan Lennard Struff","R","193","GER","33.1","126205","5","","Tommy Paul","R","185","USA","26","7-6(4) 7-6(5)","3","R16",89,21,2,70,50,45,10,12,1,2,10,2,83,56,42,13,12,6,7,"24",1437,"16",2205,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,291,"128034","4","","Hubert Hurkacz","R","196","POL","26.3","133297","0","Q","Yosuke Watanuki","R","180","JPN","25.1","4-6 7-6(5) 7-6(5)","3","R16",143,21,5,111,68,56,26,17,2,3,27,8,118,62,53,33,17,5,5,"14",2435,"121",515,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,290,"106331","0","","Christopher Oconnell","R","183","AUS","29","132283","0","","Lorenzo Sonego","R","191","ITA","28","7-6(5) 6-3","3","R16",113,7,2,86,61,44,16,11,5,5,11,2,67,46,38,8,10,3,4,"74",731,"41",970,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,289,"207518","6","","Lorenzo Musetti","R","185","ITA","21.2","106296","0","","Gregoire Barrere","R","183","FRA","29.3","6-3 6-3","3","R16",96,8,2,71,39,32,17,9,7,7,4,2,64,34,22,14,9,2,5,"17",2095,"58",815,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,288,"126207","3","","Frances Tiafoe","R","188","USA","25.3","208103","0","","Jiri Lehecka","R","185","CZE","21.5","7-6(2) 6-4","3","R16",77,9,5,71,44,37,17,11,3,3,8,2,59,41,35,8,11,0,1,"12",2835,"37",1038,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,287,"105916","0","Q","Marton Fucsovics","R","188","HUN","31.3","200059","0","","Yibing Wu","R","183","CHN","23.6","6-4 4-6 6-4","3","R16",126,6,4,83,45,36,18,15,2,5,3,1,86,62,39,15,15,4,8,"86",675,"64",794,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,286,"126203","2","","Taylor Fritz","R","193","USA","25.6","106234","0","","Aslan Karatsev","R","185","RUS","29.7","7-6(4) 6-3","3","R16",83,14,7,79,48,41,15,11,2,2,10,4,61,35,29,15,10,1,2,"8",3515,"48",878,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,284,"104755","0","","Richard Gasquet","R","185","FRA","36.9","111153","0","Q","Christopher Eubanks","R","201","USA","27.1","7-6(2) 6-4","3","R32",99,6,2,62,35,28,19,11,0,1,15,3,85,55,38,12,11,2,4,"55",840,"75",730,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,283,"105526","0","","Jan Lennard Struff","R","193","GER","33.1","111190","0","","Zhizhen Zhang","R","193","CHN","26.6","6-1 6-4","3","R32",57,7,3,45,26,21,12,9,0,1,4,2,53,29,18,9,8,2,6,"24",1437,"56",836,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,282,"126205","5","","Tommy Paul","R","185","USA","26","126127","0","","Benjamin Bonzi","R","185","FRA","27","6-3 6-4","3","R32",64,5,2,44,27,26,14,10,0,0,4,3,68,37,25,16,9,7,9,"16",2205,"76",728,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,280,"133297","0","Q","Yosuke Watanuki","R","180","JPN","25.1","103852","0","WC","Feliciano Lopez","L","188","ESP","41.7","7-6(5) 6-3","3","R32",91,17,3,71,46,39,13,11,1,1,12,6,71,35,22,23,10,3,4,"121",515,"580",55,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,279,"106331","0","","Christopher Oconnell","R","183","AUS","29","127157","0","","Daniel Altmaier","R","191","GER","24.7","6-3 6-1","3","R32",56,4,0,39,23,21,11,8,0,0,6,2,43,30,15,6,8,0,4,"74",731,"59",813,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,278,"132283","0","","Lorenzo Sonego","R","191","ITA","28","126610","7","","Matteo Berrettini","R","196","ITA","27.1","6-1 6-2","3","R32",71,3,1,52,41,31,5,8,6,6,5,1,42,24,14,6,7,2,6,"41",970,"21",1582,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,277,"207518","6","","Lorenzo Musetti","R","185","ITA","21.2","127339","0","Q","Borna Gojo","R","196","CRO","25.2","7-6(4) 6-3","3","R32",89,7,9,76,40,35,20,11,5,5,9,1,58,37,31,12,10,1,2,"17",2095,"111",551,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,276,"106296","0","","Gregoire Barrere","R","183","FRA","29.3","106214","0","WC","Oscar Otte","R","196","GER","29.9","6-4 6-3","3","R32",74,5,4,57,33,27,14,9,5,5,7,8,65,32,24,14,10,4,7,"58",815,"141",431,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,275,"208103","0","","Jiri Lehecka","R","185","CZE","21.5","106218","0","","Marcos Giron","R","180","USA","29.8","4-6 6-3 6-4","3","R32",104,12,6,79,46,43,16,15,3,5,10,7,91,48,39,19,14,8,11,"37",1038,"57",820,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,273,"200059","0","","Yibing Wu","R","183","CHN","23.6","106401","8","","Nick Kyrgios","R","193","AUS","28.1","7-5 6-3","3","R32",68,5,2,68,43,33,16,11,2,2,15,5,58,40,30,7,10,1,3,"64",794,"25",1375,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,272,"105916","0","Q","Marton Fucsovics","R","188","HUN","31.3","133430","0","","Denis Shapovalov","L","185","CAN","24.1","3-6 6-3 6-4","3","R32",119,7,3,74,49,38,15,14,0,2,2,11,85,37,28,24,14,6,9,"86",675,"29",1290,"06"
"2023-0321","Stuttgart","Grass","32","A",2023-06-12,271,"106234","0","","Aslan Karatsev","R","185","RUS","29.7","144895","0","","Corentin Moutet","L","178","FRA","24.1","7-6(0) 6-7(8) 7-5","3","R32",189,8,13,139,80,59,31,18,12,14,14,10,131,80,55,28,18,7,10,"48",878,"77",723,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,300,"122330","0","","Alexander Bublik","R","196","KAZ","26","126094","3","","Andrey Rublev","R","188","RUS","25.6","6-3 3-6 6-3","3","F",94,21,12,78,45,41,16,14,3,4,11,2,77,52,40,11,13,4,6,"48",877,"7",4000,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,299,"126094","3","","Andrey Rublev","R","188","RUS","25.6","105138","8","","Roberto Bautista Agut","R","183","ESP","35.1","6-3 6-4","3","SF",101,12,1,71,41,33,12,9,5,6,3,0,69,41,26,12,10,8,12,"7",4000,"23",1450,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,298,"122330","0","","Alexander Bublik","R","196","KAZ","26","100644","9","","Alexander Zverev","R","198","GER","26.1","6-3 7-5","3","SF",87,14,7,60,34,32,14,11,1,1,9,2,55,39,29,7,10,3,5,"48",877,"22",1450,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,297,"105138","8","","Roberto Bautista Agut","R","183","ESP","35.1","106421","1","","Daniil Medvedev","R","198","RUS","27.3","7-5 7-6(3)","3","QF",113,0,1,71,52,41,12,12,1,2,12,4,88,60,43,12,12,5,7,"23",1450,"3",5845,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,296,"126094","3","","Andrey Rublev","R","188","RUS","25.6","134868","0","","Tallon Griekspoor","R","188","NED","26.9","3-6 6-3 6-4","3","QF",99,13,1,75,54,42,10,14,3,6,16,2,92,62,46,10,14,6,10,"7",4000,"29",1209,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,295,"122330","0","","Alexander Bublik","R","196","KAZ","26","206173","4","","Jannik Sinner","R","188","ITA","21.8","7-5 2-0 RET","3","QF",57,6,1,38,26,21,6,7,0,1,2,2,37,22,14,6,7,0,3,"48",877,"9",3300,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,294,"100644","9","","Alexander Zverev","R","198","GER","26.1","111797","0","","Nicolas Jarry","R","198","CHI","27.6","7-5 6-3","3","QF",117,12,5,87,58,43,13,11,4,4,6,1,60,40,28,11,10,4,6,"22",1450,"28",1276,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,293,"106421","1","","Daniil Medvedev","R","198","RUS","27.3","111513","0","","Laslo Djere","R","188","SRB","28","6-3 6-7(5) 6-3","3","R16",130,7,7,101,67,53,16,16,5,7,9,2,96,58,44,12,14,7,11,"3",5845,"65",791,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,292,"105138","8","","Roberto Bautista Agut","R","183","ESP","35.1","206909","0","","Brandon Nakashima","R","185","USA","21.8","7-5 7-6(2)","3","R16",115,5,3,70,44,34,16,12,0,1,8,0,84,52,39,13,12,8,10,"23",1450,"54",842,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,291,"126094","3","","Andrey Rublev","R","188","RUS","25.6","105870","0","WC","Yannick Hanfmann","R","193","GER","31.5","7-6(6) 6-3","3","R16",98,5,3,77,46,34,15,11,1,3,5,2,70,45,27,13,10,3,6,"7",4000,"53",842,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,290,"134868","0","","Tallon Griekspoor","R","188","NED","26.9","128034","6","","Hubert Hurkacz","R","196","POL","26.3","6-3 1-6 7-6(8)","3","R16",112,13,3,97,63,47,19,14,2,4,12,1,96,63,44,19,14,2,3,"29",1209,"17",2060,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,289,"122330","0","","Alexander Bublik","R","196","KAZ","26","105526","0","","Jan Lennard Struff","R","193","GER","33.1","6-3 6-7(4) 6-3","3","R16",134,23,10,101,56,47,22,16,4,6,14,8,113,68,50,15,14,10,14,"48",877,"21",1587,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,288,"206173","4","","Jannik Sinner","R","188","ITA","21.8","132283","0","","Lorenzo Sonego","R","191","ITA","28.1","6-7(4) 6-4 6-4","3","R16",172,10,3,106,65,53,22,16,8,8,8,1,110,72,51,21,16,9,11,"9",3300,"39",990,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,287,"100644","9","","Alexander Zverev","R","198","GER","26.1","133430","0","","Denis Shapovalov","L","185","CAN","24.1","6-2 6-4","3","R16",75,7,3,53,34,28,11,9,0,0,3,3,50,28,21,8,9,3,6,"22",1450,"27",1290,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,286,"111797","0","","Nicolas Jarry","R","198","CHI","27.6","126774","2","","Stefanos Tsitsipas","R","193","GRE","24.8","7-6(7) 7-5","3","R16",111,6,3,76,60,51,9,12,5,5,10,1,85,54,42,16,12,6,7,"28",1276,"5",4875,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,285,"106421","1","","Daniil Medvedev","R","198","RUS","27.3","106218","0","Q","Marcos Giron","R","180","USA","29.9","6-4 6-3","3","R32",71,9,1,65,49,33,10,9,3,3,7,1,47,29,23,8,10,1,4,"3",5845,"57",820,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,284,"111513","0","","Laslo Djere","R","188","SRB","28","106214","0","WC","Oscar Otte","R","196","GER","29.9","7-6(3) 6-3","3","R32",82,7,4,67,36,32,20,11,3,3,5,7,58,30,26,13,10,0,1,"65",791,"228",251,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,283,"206909","0","","Brandon Nakashima","R","185","USA","21.8","144707","0","","Mikael Ymer","R","183","SWE","24.7","4-6 6-4 7-5","3","R32",154,12,3,103,66,48,17,16,5,8,4,6,101,53,37,23,16,7,11,"54",842,"63",796,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,282,"105138","8","","Roberto Bautista Agut","R","183","ESP","35.1","131934","0","LL","Andrea Vavassori","R","193","ITA","28.1","6-3 6-4","3","R32",74,0,0,46,34,31,9,10,0,0,9,1,59,35,24,12,9,3,5,"23",1450,"128",472,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,281,"126094","3","","Andrey Rublev","R","188","RUS","25.6","200059","0","","Yibing Wu","R","183","CHN","23.6","6-4 6-7(5) 6-2","3","R32",133,13,3,98,51,41,23,15,1,3,1,5,96,54,37,19,15,6,11,"7",4000,"59",814,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,280,"105870","0","WC","Yannick Hanfmann","R","193","GER","31.5","144923","0","Q","Louis Wessels","R","201","GER","24.8","6-4 3-6 6-3","3","R32",123,8,1,78,53,40,14,14,1,2,5,4,91,61,44,14,14,9,11,"53",842,"347",139,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,279,"134868","0","","Tallon Griekspoor","R","188","NED","26.9","106148","0","","Roberto Carballes Baena","R","183","ESP","30.2","6-2 7-5","3","R32",88,6,2,61,41,33,11,10,2,2,7,6,73,39,27,16,10,8,11,"29",1209,"52",850,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,278,"128034","6","","Hubert Hurkacz","R","196","POL","26.3","111153","0","Q","Christopher Eubanks","R","201","USA","27.1","6-4 6-7(11) 6-3","3","R32",123,22,4,98,67,60,15,16,0,0,9,2,95,70,51,17,15,2,4,"17",2060,"77",730,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,277,"122330","0","","Alexander Bublik","R","196","KAZ","26","106432","7","","Borna Coric","R","188","CRO","26.5","6-3 6-1","3","R32",68,15,3,52,37,27,11,8,4,4,1,1,46,26,18,5,8,6,10,"48",877,"14",2305,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,276,"105526","0","","Jan Lennard Struff","R","193","GER","33.1","126128","0","Q","Roman Safiullin","R","185","RUS","25.8","6-1 7-6(4)","3","R32",88,7,4,69,29,22,23,9,1,2,10,3,67,47,30,7,10,3,7,"21",1587,"99",611,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,275,"132283","0","","Lorenzo Sonego","R","191","ITA","28.1","106234","0","LL","Aslan Karatsev","R","185","RUS","29.7","6-2 3-6 6-2","3","R32",114,15,2,69,51,38,10,12,5,7,3,6,83,51,37,9,13,4,9,"39",990,"45",898,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,274,"206173","4","","Jannik Sinner","R","188","ITA","21.8","104755","0","","Richard Gasquet","R","185","FRA","37","6-3 5-7 6-2","3","R32",148,11,2,93,48,38,24,15,4,5,4,3,122,79,50,19,14,17,20,"9",3300,"49",875,"06"
"2023-0500","Halle","Grass","32","A",2023-06-19,273,"100644","9","","Alexander Zverev","R","198","GER","26.1","106233","0","WC","Dominic Thiem","R","185","AUT","29.7","6-3 6-4","3","R32",78,7,0,55,34,29,13,10,1,1,2,4,56,32,22,12,9,5,7,"22",1450,"89",666,"06"
